House_ID,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Month,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh,House_Type_Independent House,House_Type_Villa,Season_Spring,Season_Summer,Season_Winter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Total_Appliance_Hours,Power_Usage_Index,Appliance_Density,Weather_Severity_Index,Occupancy_Score,Appliance_Load_Score,Peak_Load_Interaction,Temperature_Category_Extreme,Temperature_Category_Hot,Temperature_Category_Mild,Temperature_Category_Warm,Lifestyle_Category_Small_Household,Lifestyle_Category_Standard_Household,Lifestyle_Category_WFH_Large_Family,Lifestyle_Category_WFH_Small_Household
H01577,950,3,4,2,2,0,1,0.0,3.99,24,7.05,7.89,7.39,1,0.91,0.24,0.42,0,0,0,14.1,48.5,1,0,0,1,22.42,6.88,0,0,0,0,1,1,0,0,0,0,0,20.5,3.28815,21.57894736842105,5.680000000000001,5.2,4,0.42,0,0,0,0,0,0,1,0
H01578,1036,3,3,3,0,0,1,5.72,13.5,24,4.34,9.32,7.98,1,1.51,0.38,0.39,0,0,0,40.8,77.5,5,0,1,0,22.7,15.8,0,0,0,1,0,1,0,0,0,0,0,35.16,12.954199999999998,33.938223938223935,15.909999999999997,4.5,7,0.0,1,0,0,0,0,0,0,1
H01579,1728,4,4,2,2,0,0,0.16,2.36,24,3.96,5.1,10.36,1,0.57,0.12,0.35,0,0,0,22.6,55.4,10,0,0,0,25.18,7.86,1,0,0,0,0,0,0,0,0,0,0,12.62,2.3905,7.3032407407407405,0.9600000000000009,4.0,7,0.0,0,0,1,0,0,1,0,0
H01580,616,1,3,1,2,0,1,0.0,4.27,24,5.34,7.86,5.64,0,0.85,0.19,0.85,0,0,0,15.2,54.1,11,0,0,1,15.83,5.87,0,0,0,0,1,1,0,0,0,0,0,19.360000000000003,3.89135,31.42857142857143,5.17,3.9000000000000004,3,0.85,0,0,1,0,0,0,0,1
H01581,763,3,5,3,2,0,0,2.05,4.78,24,6.24,1.68,10.83,1,0.63,0.27,0.29,0,1,1,26.1,58.5,8,0,0,0,26.57,7.98,0,0,0,0,0,0,0,0,0,0,1,15.94,5.534799999999999,20.891218872870247,3.720000000000001,5.0,7,0.0,0,0,0,1,0,0,0,0
H01582,755,2,3,3,0,0,0,2.15,9.48,24,4.8,3.62,5.43,1,1.78,0.48,1.11,0,0,0,25.2,52.3,8,1,0,0,20.82,12.14,0,0,0,0,0,0,0,1,0,0,0,23.42,8.764199999999999,31.019867549668877,2.469999999999999,3.5999999999999996,7,0.0,0,0,0,1,0,1,0,0
H01583,2489,7,1,1,0,0,0,4.83,6.01,24,4.33,1.33,9.03,1,1.23,0.19,0.49,0,1,0,37.2,51.0,6,1,0,0,27.51,12.79,0,1,0,1,0,0,1,0,0,0,0,18.41,10.33905,7.396544797107272,10.74,1.2,7,0.0,0,1,0,0,1,0,0,0
H01584,812,2,4,2,2,0,1,3.48,6.46,24,7.12,6.81,9.76,0,0.93,0.27,1.74,0,0,0,15.9,51.7,11,0,0,1,23.61,14.63,0,0,0,0,1,0,0,0,0,0,0,26.809999999999995,11.3266,33.017241379310335,4.4399999999999995,5.2,6,5.22,0,0,1,0,0,0,1,0
H01585,1152,3,3,3,0,0,1,0.0,7.61,24,4.25,7.68,4.8,1,0.87,0.16,0.34,0,0,0,23.5,78.7,7,0,0,0,17.17,6.36,0,0,0,0,0,0,0,0,0,0,0,20.91,2.98105,18.151041666666664,3.9200000000000004,3.9000000000000004,4,0.0,0,0,1,0,0,0,0,1
H01586,1212,3,3,1,2,0,0,0.0,3.74,24,6.67,1.64,5.54,1,1.15,0.43,0.19,0,0,0,21.4,42.5,8,1,0,0,25.06,5.81,0,0,0,0,0,0,1,0,0,0,0,13.82,2.8044,11.402640264026404,1.170000000000001,3.5999999999999996,4,0.0,0,0,1,0,0,1,0,0
H01587,2154,6,5,3,2,0,1,8.92,10.01,24,7.0,8.31,8.24,0,1.43,0.35,0.7,0,0,0,37.6,75.6,5,1,0,0,19.84,23.87625,0,1,0,1,0,0,0,1,0,0,0,36.720000000000006,18.22185,17.047353760445688,13.48,7.5,6,0.0,0,1,0,0,0,0,1,0
H01588,1094,4,3,2,1,0,0,0.0,3.73,24,7.58,4.72,6.95,1,1.67,0.42,0.0,0,0,0,20.9,56.1,10,1,0,1,21.62,6.62,0,0,0,0,0,0,1,0,0,0,0,18.120000000000005,3.07745,16.563071297989033,1.3800000000000012,3.5999999999999996,2,0.0,0,0,1,0,0,1,0,0
H01589,1728,5,4,3,1,0,0,1.81,8.36,24,3.36,5.28,8.0,1,2.37,0.21,0.0,0,0,0,27.1,70.9,9,0,0,0,22.84,10.67,1,0,0,0,0,0,0,0,0,0,0,21.39,6.024299999999999,12.378472222222223,5.660000000000002,4.0,5,0.0,0,0,0,1,0,1,0,0
H01590,643,2,4,2,2,0,1,5.37,8.8,24,6.33,5.85,6.53,0,0.85,0.47,0.59,0,0,0,27.7,40.6,3,0,1,0,19.88,14.33,0,0,1,0,0,0,0,0,0,1,0,28.26,12.080499999999997,43.950233281493,4.93,6.0,6,0.0,0,0,0,1,0,0,1,0
H01591,1090,4,5,3,1,1,0,6.54,6.63,24,5.08,7.18,10.26,1,1.11,0.21,0.16,0,0,0,32.2,47.5,4,0,0,0,22.71,16.93,0,0,0,1,0,1,0,0,0,0,0,26.91,12.650549999999999,24.68807339449541,7.3900000000000015,5.0,7,0.0,0,0,0,1,0,0,0,0
H01592,768,2,3,1,2,0,0,7.27,10.43,24,3.73,4.21,10.44,1,1.45,0.33,1.14,0,1,1,42.4,71.1,5,0,0,0,26.03,13.27,0,0,0,1,0,0,0,0,1,0,0,28.56,16.076349999999998,37.1875,16.389999999999997,3.0,7,0.0,1,0,0,0,0,1,0,0
H01593,988,3,5,3,1,1,1,0.0,5.51,24,5.37,10.4,10.87,1,1.26,0.0,0.03,0,0,0,21.6,54.5,7,0,0,0,22.24,6.91,0,0,0,0,0,0,0,0,0,0,0,22.570000000000004,2.5792500000000005,22.844129554655876,0.729999999999999,6.5,3,0.0,0,0,1,0,0,0,1,0
H01594,872,2,3,2,0,1,0,1.38,7.84,24,4.49,0.77,7.17,1,1.58,0.41,0.55,1,0,0,27.3,38.9,8,0,0,0,20.56,16.63,0,0,0,0,0,1,0,0,0,0,0,17.02,5.930200000000001,19.51834862385321,4.82,3.0,10,0.0,0,0,0,1,0,1,0,0
H01595,1771,6,1,1,0,0,0,3.14,8.28,24,2.83,1.09,7.06,1,1.61,0.33,0.0,0,0,0,24.8,47.7,7,0,0,1,21.81,11.5,1,0,0,0,0,0,0,0,0,0,1,17.279999999999998,7.282900000000001,9.757199322416712,2.19,1.0,5,3.14,0,0,1,0,1,0,0,0
H01596,810,3,4,3,1,0,0,0.0,4.52,24,2.69,4.5,8.21,1,1.63,0.31,0.08,0,1,1,21.8,50.1,8,0,0,1,25.8,4.57,0,0,0,0,0,0,0,0,0,1,0,13.73,2.6325,16.950617283950617,0.14999999999999963,4.0,4,0.08,0,0,1,0,0,1,0,0
H01597,1215,3,5,2,2,1,0,0.36,4.97,24,6.32,0.7,8.82,1,1.47,0.0,0.43,1,0,0,24.6,67.7,9,1,0,1,25.67,13.23,1,0,0,0,0,0,0,1,0,0,0,14.25,3.5492500000000002,11.728395061728396,3.5900000000000016,6.0,9,0.79,0,0,1,0,0,0,0,0
H01598,1025,3,2,2,0,0,0,0.05,5.85,24,2.36,5.13,7.65,1,1.78,0.15,0.96,0,0,0,15.0,40.3,12,0,0,0,17.18,8.63,1,0,0,0,1,0,0,0,0,0,0,16.28,4.49255,15.882926829268294,5.87,2.0,7,0.0,0,0,1,0,1,0,0,0
H01599,1187,3,4,1,2,1,0,0.0,6.5,24,7.37,6.82,5.89,1,1.41,0.2,0.0,0,0,0,19.1,58.4,10,1,0,1,24.33,6.91,0,0,0,0,0,0,0,1,0,0,0,22.3,2.9312000000000005,18.786857624262847,2.8699999999999988,4.8,2,0.0,0,0,1,0,0,1,0,0
H01600,738,2,3,3,0,0,1,7.23,11.23,24,3.98,8.68,8.12,0,1.83,0.5,0.0,0,0,0,43.5,44.5,4,0,0,1,20.01,18.55,0,0,0,1,0,0,0,0,0,0,1,33.45,14.57855,45.32520325203252,15.6,3.9000000000000004,4,7.23,1,0,0,0,0,0,0,1
H01601,1124,4,1,1,0,0,1,0.0,10.45,24,3.29,7.32,5.65,0,0.91,0.7249999999999999,0.38,1,0,0,24.9,59.2,3,0,0,0,29.08,14.63,0,0,1,0,0,0,0,0,0,1,0,23.075,3.8644499999999997,20.529359430604984,2.9499999999999993,1.3,6,0.0,0,0,1,0,0,0,0,1
H01602,2336,6,3,3,0,0,0,1.98,4.36,24,5.67,5.63,7.19,1,1.45,0.34,0.34,0,1,0,24.3,54.6,7,1,0,0,23.52,8.9,0,1,0,0,0,0,0,1,0,0,0,19.77,6.377299999999999,8.463184931506849,2.0700000000000003,3.5999999999999996,7,0.0,0,0,1,0,0,1,0,0
H01603,894,3,2,2,0,0,1,0.0,4.36,24,3.71,7.43,8.51,0,0.8,0.29,0.42,0,0,0,24.2,58.9,2,0,0,1,19.27,5.99,0,0,1,0,0,0,0,0,0,0,1,17.01,2.9318,19.026845637583897,2.4299999999999993,2.6,3,0.42,0,0,1,0,0,0,0,1
H01604,1056,3,3,2,0,1,1,0.98,8.84,24,5.46,6.6,11.45,0,0.61,0.44,0.2,1,0,0,27.0,69.5,3,0,0,0,26.3,13.53,1,0,1,0,0,0,0,0,0,1,0,23.130000000000003,4.460500000000001,21.903409090909093,5.45,3.9000000000000004,9,0.0,0,0,0,1,0,0,0,1
H01605,1545,5,3,1,2,0,0,3.22,6.9,24,4.9,4.92,10.56,1,1.7,0.41,0.0,0,0,1,23.0,37.3,10,0,0,0,19.39,14.43,1,0,0,0,0,1,0,0,0,0,0,22.05,7.8997,14.271844660194176,1.9700000000000004,3.0,5,0.0,0,0,1,0,0,1,0,0
H01606,1021,2,1,1,0,0,1,9.3,9.29,24,5.61,6.0,4.62,0,1.33,0.25,0.0,0,0,0,40.7,51.3,4,1,0,0,17.02,19.97,0,0,0,1,0,0,1,0,0,0,0,31.78,16.86525,31.126346718903037,13.22,1.5,4,0.0,1,0,0,0,0,0,0,1
H01607,845,2,5,3,2,0,0,6.26,11.49,24,6.55,3.81,8.53,1,1.99,0.41,0.33,0,0,0,37.0,51.4,5,1,0,0,25.68,18.01,0,0,0,1,0,0,0,1,0,0,0,30.839999999999996,13.77985,36.497041420118336,10.64,6.0,7,0.0,0,1,0,0,0,0,0,0
H01608,591,1,5,3,1,1,0,7.44,7.9,24,2.9,5.48,9.34,1,1.28,0.21,0.0,0,0,0,40.2,67.1,6,0,0,0,17.34,16.99,0,0,0,1,0,0,0,0,0,1,0,25.21,13.5833,42.656514382402705,14.450000000000001,5.0,5,0.0,1,0,0,0,0,0,0,0
H01609,1048,2,1,1,0,0,0,0.0,5.81,24,2.91,0.42,5.47,1,1.75,0.16,0.76,0,0,0,10.4,35.7,11,0,0,1,19.96,6.68,0,0,0,0,1,0,0,0,0,0,0,11.809999999999999,3.77645,11.269083969465647,9.549999999999999,1.0,4,0.76,0,0,0,0,1,0,0,0
H01610,840,2,4,2,2,0,0,1.43,6.41,24,7.1,3.8,7.25,0,1.19,0.48,0.0,0,0,1,16.8,86.2,10,1,0,0,23.07,8.64,0,0,0,0,0,0,0,1,0,0,0,20.41,5.0322499999999994,24.297619047619047,7.26,4.8,4,0.0,0,0,1,0,0,1,0,0
H01611,838,2,5,3,2,0,1,4.34,6.91,24,6.37,7.98,5.12,0,1.81,0.25,0.45,0,0,0,25.3,39.0,10,0,0,0,22.26,13.59,0,0,0,0,0,1,0,0,0,0,0,28.11,10.701550000000001,33.544152744630075,3.4100000000000006,6.5,6,0.0,0,0,0,1,0,0,1,0
H01612,1884,6,5,3,2,0,0,2.29,8.69,24,4.55,3.32,8.45,1,1.53,0.31,0.0,0,0,0,26.6,42.5,3,0,0,0,26.65,11.64,1,0,1,0,0,0,0,0,0,1,0,20.69,6.2604500000000005,10.981953290870488,3.9700000000000006,5.0,5,0.0,0,0,0,1,0,0,0,0
H01613,1891,6,3,3,0,0,0,0.0,3.88,24,2.62,7.38,7.35,1,1.35,0.36,1.04,0,0,1,12.1,83.2,1,0,0,0,20.12,9.61,1,0,0,0,1,1,0,0,0,0,0,16.63,4.520300000000001,8.794288736118455,10.25,3.0,4,0.0,0,0,0,0,0,1,0,0
H01614,881,3,1,1,0,0,0,0.0,9.35,24,3.08,2.79,6.55,1,0.72,0.24,0.8,0,0,0,24.7,42.2,9,0,0,0,23.29,7.34,0,0,0,0,0,0,0,0,0,1,0,16.98,3.60465,19.27355278093076,2.669999999999999,1.0,4,0.0,0,0,1,0,1,0,0,0
H01615,2565,7,4,3,1,0,0,2.45,3.61,24,3.8,3.25,7.68,1,1.48,0.4,0.97,0,0,0,20.2,51.0,1,0,0,0,19.56,15.5,0,1,0,0,1,0,0,0,0,1,0,15.96,8.05075,6.222222222222222,1.3600000000000005,4.0,7,0.0,0,0,1,0,0,1,0,0
H01616,1125,3,2,2,0,0,0,3.32,6.44,24,2.71,1.0,7.69,1,1.01,0.41,0.27,1,0,1,26.6,68.8,2,0,0,0,24.49,19.75,1,0,1,0,0,0,0,0,1,0,0,15.159999999999998,7.583499999999999,13.475555555555555,5.1000000000000005,2.0,10,0.0,0,0,0,1,1,0,0,0
H01617,854,2,2,1,1,0,1,1.99,5.52,24,4.94,6.74,7.52,1,1.35,0.35,0.62,0,0,0,19.3,65.9,7,0,0,0,23.71,11.06,0,0,0,0,0,0,0,0,0,0,0,21.51,6.969900000000001,25.187353629976585,3.4800000000000004,2.6,7,0.0,0,0,1,0,0,0,0,1
H01618,979,3,3,2,1,0,0,0.0,8.36,24,4.58,4.72,8.21,0,0.13,0.44,1.47,0,0,0,10.3,49.9,1,0,0,1,26.17,8.13,0,0,0,0,1,0,0,0,0,0,1,19.7,4.9337,20.122574055158324,8.2,3.0,3,1.47,0,0,0,0,0,1,0,0
H01619,740,2,3,2,1,0,0,2.64,8.79,24,4.2,4.09,7.16,0,1.36,0.3,0.72,0,0,0,21.8,35.7,7,0,0,0,28.36,10.79,0,0,0,0,0,0,0,0,0,0,1,22.099999999999998,8.104650000000001,29.864864864864863,1.5699999999999992,3.0,6,0.0,0,0,1,0,0,1,0,0
H01620,1315,3,5,3,2,0,1,0.6,5.9,24,7.2,8.06,8.32,1,1.6,0.44,1.29,0,0,0,11.3,67.6,11,1,0,0,20.75,11.12,1,0,0,0,1,0,1,0,0,0,0,25.09,6.854100000000001,19.079847908745247,9.249999999999998,7.5,7,0.0,0,0,0,0,0,0,1,0
H01621,887,3,4,2,2,0,0,0.76,7.09,24,3.96,4.0,6.35,0,1.39,0.29,0.0,1,0,0,28.6,36.9,3,0,0,1,19.44,13.29,0,0,1,0,0,1,0,0,0,0,0,17.49,3.6982500000000003,19.71815107102593,5.9300000000000015,4.0,7,0.76,0,0,0,1,0,1,0,0
H01622,1757,5,5,3,2,0,1,2.45,5.85,24,9.235,8.38,8.12,1,1.25,0.55,0.55,0,1,1,27.4,70.4,3,1,0,0,26.97,8.8,1,0,1,0,0,0,0,1,0,0,0,28.265,8.23755,16.08708025042686,5.819999999999999,7.5,7,0.0,0,0,0,1,0,0,1,0
H01623,893,3,4,2,2,0,0,3.55,9.79,24,3.67,4.75,7.97,1,0.68,0.45,0.23,0,0,1,29.2,77.4,8,0,1,0,22.41,12.73,0,0,0,0,0,0,0,0,1,0,0,23.119999999999997,8.22125,25.89025755879059,7.779999999999999,4.8,7,0.0,0,0,0,1,0,1,0,0
H01624,1514,4,4,2,2,0,0,0.0,6.67,24,4.38,1.2,6.96,1,0.8,0.0,1.09,0,0,0,11.8,69.9,1,0,0,0,20.86,7.75,1,0,0,0,1,0,0,0,0,0,0,14.14,3.7902500000000003,9.339498018494055,9.129999999999999,4.0,3,0.0,0,0,0,0,0,1,0,0
H01625,805,2,1,1,0,0,1,8.08,10.48,24,4.25,5.11,4.76,0,1.11,0.48,0.23,0,0,0,36.5,68.9,6,0,0,1,24.51,19.07,0,0,0,1,0,0,0,0,0,0,0,29.740000000000002,15.506100000000002,36.94409937888199,12.04,1.3,6,8.31,0,1,0,0,0,0,0,1
H01626,610,2,4,3,1,0,0,0.0,7.34,24,2.24,4.57,6.84,1,0.27,0.0,0.01,0,0,0,18.1,28.6,8,0,0,1,16.09,4.61,0,0,0,0,0,0,0,0,1,0,0,14.43,1.2711999999999999,23.65573770491803,4.869999999999999,4.0,3,0.01,0,0,1,0,0,1,0,0
H01627,1147,4,3,1,2,0,1,7.18,12.75,24,4.96,5.85,7.27,0,1.27,0.44,1.02,0,0,0,41.3,46.3,4,0,0,0,18.53,20.86,1,0,0,1,0,1,0,0,0,0,0,33.470000000000006,16.093750000000004,29.180470793374024,13.879999999999999,3.9000000000000004,6,0.0,1,0,0,0,0,0,0,1
H01628,1011,2,3,3,0,0,0,1.22,6.71,24,5.01,5.0,7.14,1,1.25,0.28,1.09,0,0,0,14.8,64.2,1,1,0,1,25.76,9.09,0,0,0,0,1,0,1,0,0,0,0,20.56,6.58775,20.336300692383777,6.459999999999999,3.5999999999999996,7,2.31,0,0,0,0,0,1,0,0
H01629,946,2,4,3,0,1,0,0.47,6.72,24,6.99,3.49,10.36,1,1.33,0.32,0.0,0,0,0,20.9,84.0,9,0,0,0,24.13,7.23,0,0,0,0,0,0,0,0,0,0,0,19.32,3.4989,20.422832980972515,4.170000000000002,4.0,5,0.0,0,0,1,0,0,1,0,0
H01630,1136,4,5,2,2,1,0,0.0,8.51,24,4.89,6.82,6.72,1,1.35,0.28,1.52,0,0,0,17.5,50.7,12,0,0,0,23.43,9.63,0,0,0,0,1,0,0,0,1,0,0,23.37,5.924950000000001,20.572183098591548,3.22,5.0,4,0.0,0,0,1,0,0,0,0,0
H01631,1786,6,1,1,0,0,1,8.97,9.64,24,4.83,3.38,6.22,0,0.62,0.33,0.11,0,0,0,36.6,59.4,6,0,0,1,18.82,21.83,1,0,0,1,0,0,0,0,0,1,0,27.879999999999995,15.944800000000004,15.610302351623739,11.16,1.3,6,9.08,0,1,0,0,0,0,0,1
H01632,1431,4,4,2,2,0,0,0.96,8.01,24,4.22,3.14,6.65,1,1.0,0.38,0.37,0,0,0,24.1,72.9,3,0,0,1,17.44,9.23,0,0,1,0,0,0,0,0,1,0,0,18.08,4.59715,12.634521313766596,3.7600000000000016,4.0,7,1.33,0,0,1,0,0,1,0,0
H01633,1000,2,3,2,1,0,0,5.37,10.88,24,3.57,3.01,10.94,0,1.56,0.11,0.0,1,0,0,41.0,62.4,5,0,0,1,25.39,21.51,0,0,0,1,0,1,0,0,0,0,0,24.499999999999996,10.7106,24.499999999999996,14.54,3.0,7,5.37,1,0,0,0,0,1,0,0
H01634,952,3,2,2,0,0,0,5.56,10.3,24,0.34,4.88,8.23,1,1.14,0.63,0.31,0,0,0,37.0,40.0,5,0,0,1,22.93,14.92,0,0,0,1,0,0,0,0,0,0,0,23.159999999999997,11.670300000000001,24.32773109243697,11.5,2.0,7,5.869999999999999,0,1,0,0,1,0,0,0
H01635,1672,4,3,1,1,1,0,2.23,7.24,24,0.95,2.24,6.17,1,1.11,0.41,1.04,0,0,1,27.9,61.9,7,0,0,0,28.34,11.66,1,0,0,0,0,1,0,0,0,0,0,15.219999999999999,7.5219,9.102870813397129,5.3199999999999985,3.0,7,0.0,0,0,0,1,0,1,0,0
H01636,2565,7,6,3,2,1,1,6.01,11.15,24,7.95,8.94,8.04,1,1.61,0.25,0.64,0,0,1,36.2,69.5,4,0,0,1,23.38,19.44,0,1,0,1,0,1,0,0,0,0,0,36.55,13.97015,14.249512670565302,11.89,7.800000000000001,7,6.6499999999999995,0,1,0,0,0,0,1,0
H01637,919,2,3,2,1,0,0,0.89,7.95,24,5.14,2.71,8.11,0,2.51,0.3,0.18,0,1,0,27.4,62.3,9,1,0,0,20.12,6.05,0,0,0,0,0,0,0,1,0,0,0,19.680000000000003,5.21035,21.4145810663765,5.009999999999999,3.5999999999999996,6,0.0,0,0,0,1,0,1,0,0
H01638,1393,4,4,2,2,0,0,3.9,7.55,24,7.08,4.2,6.77,0,1.06,0.09,0.1,0,0,0,33.4,43.3,6,1,0,1,24.12,12.41,1,0,0,1,0,0,1,0,0,0,0,23.98,8.47925,17.21464465183058,8.649999999999999,4.8,6,4.0,0,1,0,0,0,1,0,0
H01639,757,2,5,3,1,1,0,2.47,5.45,24,5.66,3.2,9.63,1,1.09,0.53,0.39,0,0,1,24.3,44.4,9,1,0,0,25.58,11.25,0,0,0,0,0,0,1,0,0,0,0,18.790000000000003,7.105250000000001,24.821664464993397,2.1700000000000004,6.0,7,0.0,0,0,1,0,0,0,0,0
H01640,880,2,4,3,1,0,1,0.82,10.29,24,7.24,8.01,7.41,1,1.36,0.11,0.43,0,0,1,26.2,63.4,2,1,0,0,19.97,9.63,0,0,1,0,0,0,0,1,0,0,0,28.259999999999998,5.21835,32.11363636363636,4.279999999999999,6.0,7,0.0,0,0,0,1,0,0,1,0
H01641,1289,3,3,1,2,0,0,4.44,10.46,24,4.26,2.89,4.86,1,0.87,0.27,0.41,0,0,0,37.0,61.5,5,0,0,0,18.91,14.03,0,0,0,1,0,0,0,0,1,0,0,23.600000000000005,9.8404,18.308766485647794,11.65,3.0,7,0.0,0,1,0,0,0,1,0,0
H01642,702,2,3,2,1,0,0,0.0,7.44,24,3.26,3.1,4.69,1,1.69,0.41,0.0,0,0,1,20.8,43.9,9,0,0,0,17.85,5.91,0,0,0,0,0,0,0,0,0,1,0,15.899999999999999,2.8295000000000003,22.649572649572647,1.4499999999999997,3.0,2,0.0,0,0,1,0,0,1,0,0
H01643,889,2,4,2,2,0,0,2.48,6.18,24,4.73,4.0,6.43,1,1.06,0.24,0.21,0,0,0,25.3,61.4,8,0,0,1,26.97,9.86,1,0,0,0,0,0,0,0,0,0,1,18.9,6.3995,21.25984251968504,3.45,4.0,7,2.69,0,0,0,1,0,1,0,0
H01644,781,3,3,1,1,1,1,7.0,8.56,24,7.99,8.89,9.04,1,0.84,0.59,0.5,0,1,0,38.9,44.7,6,1,0,0,24.55,15.41,0,0,0,1,0,0,0,1,0,0,0,34.370000000000005,14.8124,44.00768245838669,12.359999999999998,4.5,7,0.0,0,1,0,0,0,0,0,1
H01645,1482,4,1,1,0,0,0,0.0,9.77,24,5.36,4.57,8.47,0,1.03,0.38,0.01,0,1,0,24.4,73.7,9,0,0,1,23.66,4.24,1,0,0,0,0,0,0,0,0,0,0,21.12,2.7914499999999998,14.251012145748987,4.049999999999999,1.0,3,0.01,0,0,1,0,1,0,0,0
H01646,2565,7,4,1,2,1,0,0.85,5.74,24,1.6,2.59,9.87,0,0.99,0.49,0.38,0,0,0,24.7,65.7,2,0,0,1,25.67,10.98,0,1,1,0,0,1,0,0,0,0,0,12.64,4.1114,4.927875243664718,3.46,4.0,6,1.23,0,0,1,0,0,1,0,0
H01647,1113,4,1,1,0,0,1,7.43,9.61,24,4.05,3.78,7.61,0,2.07,0.01,0.27,0,0,0,38.4,71.1,4,0,0,1,22.45,17.7,0,0,0,1,0,0,0,0,0,0,1,27.220000000000002,14.602050000000002,24.45642407906559,13.589999999999998,1.3,6,7.699999999999999,0,1,0,0,0,0,0,1
H01648,956,2,2,2,0,0,0,6.29,13.68,24,3.34,2.19,4.13,1,0.85,0.27,0.53,0,0,1,39.9,55.5,5,0,0,1,21.93,15.11,0,0,0,1,0,0,0,0,0,0,0,27.150000000000002,12.947899999999999,28.399581589958164,13.079999999999998,2.0,7,6.82,0,1,0,0,1,0,0,0
H01649,1604,5,2,1,1,0,0,5.84,10.33,24,5.09,3.8,6.27,1,1.43,0.36,0.89,0,0,0,38.5,34.9,4,0,0,1,24.51,18.67,1,0,0,1,0,0,0,0,0,0,1,27.740000000000002,13.556249999999999,17.294264339152118,13.059999999999999,2.0,7,6.7299999999999995,0,1,0,0,1,0,0,0
H01650,1828,6,2,2,0,0,0,4.53,10.06,24,3.51,2.22,9.33,1,0.44,0.11,0.0,0,0,0,28.0,55.3,9,0,0,1,21.45,14.51,1,0,0,0,0,1,0,0,0,0,0,20.87,8.4957,11.416849015317288,4.729999999999999,2.0,5,4.53,0,0,0,1,1,0,0,0
H01651,2565,7,3,1,1,1,1,3.56,4.9,24,7.05,6.71,8.03,1,1.18,0.25,0.0,0,0,0,26.1,65.1,8,1,1,1,26.4,14.38,0,1,0,0,0,0,0,1,0,0,0,23.650000000000002,8.0001,9.220272904483432,4.380000000000001,5.1,5,3.56,0,0,0,1,0,0,0,1
H01652,1379,3,1,1,0,0,0,7.59,14.0025,24,2.97,3.0,5.27,0,0.38,0.4,0.49,0,0,0,39.6,27.4,6,0,0,1,18.27,17.87,1,0,0,1,0,0,0,0,1,0,0,28.832499999999996,14.657187500000001,20.908266860043508,14.58,1.0,6,8.08,0,1,0,0,1,0,0,0
H01653,1066,4,3,3,0,0,1,3.28,5.86,24,4.95,7.94,7.88,1,1.58,0.65,0.74,0,0,0,29.3,53.5,3,0,0,0,21.44,14.15,0,0,1,0,0,0,0,0,1,0,0,24.999999999999996,9.7759,23.452157598499056,5.46,3.9000000000000004,7,0.0,0,0,0,1,0,0,0,1
H01654,1349,3,2,2,0,0,0,4.91,9.79,24,3.92,1.86,6.8,1,0.98,0.3,0.68,1,0,0,40.9,46.5,5,0,0,1,23.22,21.42,1,0,0,1,0,0,0,0,0,0,1,22.439999999999998,11.057849999999997,16.634544106745736,13.579999999999998,2.0,10,5.59,1,0,0,0,1,0,0,0
H01655,583,2,5,3,1,1,0,2.09,12.4,24,5.02,5.59,10.25,1,1.49,0.26,0.25,0,1,0,25.6,48.0,3,0,0,1,20.72,7.38,0,0,1,0,0,0,0,0,1,0,0,27.099999999999998,6.831899999999999,46.483704974271014,2.720000000000001,5.0,7,2.34,0,0,0,1,0,0,0,0
H01656,1661,4,3,1,1,1,0,1.76,10.24,24,1.9,3.87,7.11,0,1.43,0.09,0.35,0,0,0,27.1,43.0,3,0,0,1,20.77,9.09,1,0,1,0,0,1,0,0,0,0,0,19.64,5.7107,11.824202287778448,4.2700000000000005,3.0,6,2.11,0,0,0,1,0,1,0,0
H01657,822,3,3,2,1,0,0,2.33,5.56,24,0.63,6.02,5.62,1,1.55,0.08,0.45,0,0,0,26.9,47.2,3,0,0,1,20.35,10.34,0,0,1,0,0,1,0,0,0,0,0,16.619999999999997,6.4947,20.21897810218978,3.7099999999999986,3.0,7,2.7800000000000002,0,0,0,1,0,1,0,0
H01658,1354,3,3,3,0,0,0,2.5,4.61,24,2.86,2.88,6.99,0,1.02,0.36,0.43,0,0,0,15.5,43.6,11,0,0,1,18.36,9.18,1,0,0,0,1,0,0,0,0,0,0,14.66,6.611549999999999,10.827178729689809,5.1899999999999995,3.0,6,2.93,0,0,1,0,0,1,0,0
H01659,1204,4,4,3,1,0,0,3.8,8.29,24,4.36,5.78,8.13,1,0.65,0.33,0.64,0,0,1,38.5,23.7,4,0,0,1,23.97,12.9,0,0,0,1,0,0,0,0,0,1,0,23.849999999999998,9.268049999999999,19.80897009966777,14.18,4.0,7,4.4399999999999995,0,1,0,0,0,1,0,0
